Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Valvetrain,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (manual transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Steering type,Power steering,Tires size,Trunk (boot) space - minimum,Number of Gears (automatic transmission),Wheel rims size,Fuel consumption (economy) - combined,Max. weight,Max load,Trunk (boot) space - maximum,Engine oil capacity,Coolant,CO2 emissions,Emission standard,Engine Model/Code,Oil viscosity,Max. roof load,Width including mirrors,Minimum turning circle (turning diameter),Fuel consumption (economy) - urban (LPG),Fuel consumption (economy) - extra urban (LPG),Fuel consumption (economy) - combined (LPG),CO2 emissions (LPG),Acceleration 0 - 100 km/h (LPG),Torque (LPG),Fuel tank capacity (LPG),Ride height (ground clearance),Drag coefficient (Cd),Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Engine systems,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Average Energy consumption,Electric motor 1,Electric motor power,Electric motor Torque,System power,Width with mirrors folded,System torque,Internal combustion engine specs,Combined fuel consumption (WLTP),CO2 emissions (WLTP),All-electric range (WLTP),Average Energy consumption (WLTP),Max speed (electric),Permitted towbar download,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),AdBlue tank,Front overhang,Rear overhang,100 km/h - 0,CNG cylinder capacity,Power (LPG),Power per litre (LPG),Engine oil specification,Wading depth,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Fuel consumption (economy) - urban (CNG),Fuel consumption (economy) - extra urban (CNG),Fuel consumption (economy) - combined (CNG),CO2 emissions (CNG),Battery technology,Maximum speed (LPG),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)","All-electric range (NEDC, WLTP equivalent)",Electric motor 2,Ramp angle,Permitted trailer load with brakes (8%),Maximum engine speed
Opel,Astra,Astra K (facelift 2019),1.2 Turbo (130 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Hatchback,5,5,Performance specs,5.2-5.3 l/100 km  45.23 - 44.38 US mpg54.32 - 53.3 UK mpg19.23 - 18.87 km/l,3.8-3.9 l/100 km  61.9 - 60.31 US mpg74.34 - 72.43 UK mpg26.32 - 25.64 km/l,Petrol (Gasoline),9.9 sec,9.9 sec,9.4 sec,215 km/h  133.59 mph,"9.3 kg/Hp, 107.9 Hp/tonne","5.4 kg/Nm, 186.7 Nm/tonne",Engine specs,130 Hp @ 5500 rpm.,108.4 Hp/l,225 Nm @ 2000-3500 rpm.  165.95 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1205 kg  2656.57 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4370 mm  172.05 in.,1809 mm  71.22 in.,1485 mm  58.46 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,370 l  13.07 cu. ft.,,6.5J x 16; 7J x 16; 7.5J x 17,4.3-4.4 l/100 km  54.7 - 53.46 US mpg65.69 - 64.2 UK mpg23.26 - 22.73 km/l,1805 kg  3979.34 lbs.,600 kg  1322.77 lbs.,1210 l  42.73 cu. ft.,,,99-101 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1350 kg  2976.24 lbs.,620 kg  1366.87 lbs.,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,748 mm  29.45 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K (facelift 2019),1.2 Turbo (110 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Hatchback,5,5,Performance specs,5.3-5.4 l/100 km  44.38 - 43.56 US mpg53.3 - 52.31 UK mpg18.87 - 18.52 km/l,3.8 l/100 km  61.9 US mpg74.34 UK mpg26.32 km/l,Petrol (Gasoline),10.4 sec,10.4 sec,9.9 sec,200 km/h  124.27 mph,"11 kg/Hp, 91.3 Hp/tonne","6.2 kg/Nm, 161.8 Nm/tonne",Engine specs,110 Hp @ 4500 rpm.,91.7 Hp/l,195 Nm @ 2000-3500 rpm.  143.82 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1205 kg  2656.57 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4370 mm  172.05 in.,1809 mm  71.22 in.,1485 mm  58.46 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,195/65 R15; 205/65 R16; 225/45 R17,370 l  13.07 cu. ft.,,6.5J x 15; 6.5J x 16; 7J x 16; 7.5J x 17,4.3-4.4 l/100 km  54.7 - 53.46 US mpg65.69 - 64.2 UK mpg23.26 - 22.73 km/l,1805 kg  3979.34 lbs.,600 kg  1322.77 lbs.,1210 l  42.73 cu. ft.,,,99-101 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1220 kg  2689.64 lbs.,620 kg  1366.87 lbs.,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,748 mm  29.45 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.5d (122 Hp) Automatic,"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,5.9-6.0 l/100 km  39.87 - 39.2 US mpg47.88 - 47.08 UK mpg16.95 - 16.67 km/l,3.9-4.0 l/100 km  60.31 - 58.8 US mpg72.43 - 70.62 UK mpg25.64 - 25 km/l,Diesel,10.8 sec,10.8 sec,10.3 sec,205 km/h  127.38 mph,"11.4 kg/Hp, 87.8 Hp/tonne","4.6 kg/Nm, 215.8 Nm/tonne",Engine specs,122 Hp @ 3500 rpm.,81.6 Hp/l,300 Nm @ 1750-2500 rpm.  221.27 lb.-ft. @ 1750-2500 rpm.,"Front, Transverse",1496 cm3 91.29 cu. in.,3,Inline,84 mm  3.31 in.,90 mm  3.54 in.,15.5,4,Diesel Commonrail,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1390 kg  3064.43 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,9,6.5J x 16; 7J x 16; 7.5J x 17,4.7 l/100 km  50.05 US mpg60.1 UK mpg21.28 km/l,1980 kg  4365.15 lbs.,590 kg  1300.73 lbs.,1630 l  57.56 cu. ft.,,,123-125 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1250 kg  2755.78 lbs.,680 kg  1499.14 lbs.,Particulate filter,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,13.5 l  3.57 US gal | 2.97 UK gal,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.5d (122 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,4.3-4.5 l/100 km  54.7 - 52.27 US mpg65.69 - 62.77 UK mpg23.26 - 22.22 km/l,3.2-3.3 l/100 km  73.5 - 71.28 US mpg88.28 - 85.6 UK mpg31.25 - 30.3 km/l,Diesel,10.4 sec,10.4 sec,9.9 sec,210 km/h  130.49 mph,"10.8 kg/Hp, 92.4 Hp/tonne","4.4 kg/Nm, 227.3 Nm/tonne",Engine specs,122 Hp @ 3500 rpm.,81.6 Hp/l,300 Nm @ 1750-2500 rpm.  221.27 lb.-ft. @ 1750-2500 rpm.,"Front, Transverse",1496 cm3 91.29 cu. in.,3,Inline,84 mm  3.31 in.,90 mm  3.54 in.,15.5,4,Diesel Commonrail,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1320 kg  2910.1 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,,6.5J x 16; 7J x 16; 7.5J x 17,3.8-3.6 l/100 km  61.9 - 65.34 US mpg74.34 - 78.47 UK mpg26.32 - 27.78 km/l,1945 kg  4287.99 lbs.,625 kg  1377.89 lbs.,1630 l  57.56 cu. ft.,,,94-99 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1450 kg  3196.7 lbs.,680 kg  1499.14 lbs.,Particulate filter,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,13.5 l  3.57 US gal | 2.97 UK gal,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.5d (105 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,4.3-4.5 l/100 km  54.7 - 52.27 US mpg65.69 - 62.77 UK mpg23.26 - 22.22 km/l,3.2-3.3 l/100 km  73.5 - 71.28 US mpg88.28 - 85.6 UK mpg31.25 - 30.3 km/l,Diesel,10.8 sec,10.8 sec,10.3 sec,200 km/h  124.27 mph,"12.6 kg/Hp, 79.5 Hp/tonne","5.1 kg/Nm, 197 Nm/tonne",Engine specs,105 Hp @ 3250 rpm.,70.2 Hp/l,260 Nm @ 1500-2500 rpm.  191.77 lb.-ft. @ 1500-2500 rpm.,"Front, Transverse",1496 cm3 91.29 cu. in.,3,Inline,84 mm  3.31 in.,90 mm  3.54 in.,15.5,4,Diesel Commonrail,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1320 kg  2910.1 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,195/65 R15; 205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,,6.5J x 15; 6.5J x 16; 7J x 16; 7.5J x 17,3.8-3.6 l/100 km  61.9 - 65.34 US mpg74.34 - 78.47 UK mpg26.32 - 27.78 km/l,1945 kg  4287.99 lbs.,625 kg  1377.89 lbs.,1630 l  57.56 cu. ft.,,,94-99 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1300 kg  2866.01 lbs.,680 kg  1499.14 lbs.,Particulate filter,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,13.5 l  3.57 US gal | 2.97 UK gal,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.4 Turbo (145 Hp) CVT,"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,6.3-6.4 l/100 km  37.34 - 36.75 US mpg44.84 - 44.14 UK mpg15.87 - 15.63 km/l,4.0-4.2 l/100 km  58.8 - 56 US mpg70.62 - 67.26 UK mpg25 - 23.81 km/l,Petrol (Gasoline),9.8 sec,9.8 sec,9.3 sec,210 km/h  130.49 mph,"9.1 kg/Hp, 109.8 Hp/tonne","5.6 kg/Nm, 178.8 Nm/tonne",Engine specs,145 Hp @ 5000-6000 rpm.,120.9 Hp/l,236 Nm @ 2000-3500 rpm.  174.06 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1320 kg  2910.1 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,CVT,6.5J x 16; 7J x 16; 7.5J x 17,4.8-5.0 l/100 km  49 - 47.04 US mpg58.85 - 56.5 UK mpg20.83 - 20 km/l,1910 kg  4210.83 lbs.,590 kg  1300.73 lbs.,1630 l  57.56 cu. ft.,,,112-115 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,,,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.2 Turbo (145 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,5.4-5.5 l/100 km  43.56 - 42.77 US mpg52.31 - 51.36 UK mpg18.52 - 18.18 km/l,3.9-4.0 l/100 km  60.31 - 58.8 US mpg72.43 - 70.62 UK mpg25.64 - 25 km/l,Petrol (Gasoline),9.6 sec,9.6 sec,9.1 sec,220 km/h  136.7 mph,"8.8 kg/Hp, 113.3 Hp/tonne","5.7 kg/Nm, 175.8 Nm/tonne",Engine specs,145 Hp @ 5500 rpm.,120.9 Hp/l,225 Nm @ 2000-3500 rpm.  165.95 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1280 kg  2821.92 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,,6.5J x 16; 7J x 16; 7.5J x 17,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,1870 kg  4122.64 lbs.,590 kg  1300.73 lbs.,1630 l  57.56 cu. ft.,,,102-105 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1250 kg  2755.78 lbs.,660 kg  1455.05 lbs.,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.2 Turbo (130 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,5.4-5.5 l/100 km  43.56 - 42.77 US mpg52.31 - 51.36 UK mpg18.52 - 18.18 km/l,3.9-4.0 l/100 km  60.31 - 58.8 US mpg72.43 - 70.62 UK mpg25.64 - 25 km/l,Petrol (Gasoline),10.1 sec,10.1 sec,9.6 sec,215 km/h  133.59 mph,"9.8 kg/Hp, 101.6 Hp/tonne","5.7 kg/Nm, 175.8 Nm/tonne",Engine specs,130 Hp @ 5500 rpm.,108.4 Hp/l,225 Nm @ 2000-3500 rpm.  165.95 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1280 kg  2821.92 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,,6.5J x 16; 7J x 16; 7.5J x 17,4.5 l/100 km  52.27 US mpg62.77 UK mpg22.22 km/l,1870 kg  4122.64 lbs.,590 kg  1300.73 lbs.,1630 l  57.56 cu. ft.,,,102-104 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1250 kg  2755.78 lbs.,660 kg  1455.05 lbs.,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K Sports Tourer (facelift 2019),1.2 Turbo (110 Hp),"August, 2019 year","October, 2021 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,5.5-5.6 l/100 km  42.77 - 42 US mpg51.36 - 50.44 UK mpg18.18 - 17.86 km/l,3.9-4.0 l/100 km  60.31 - 58.8 US mpg72.43 - 70.62 UK mpg25.64 - 25 km/l,Petrol (Gasoline),10.6 sec,10.6 sec,10.1 sec,200 km/h  124.27 mph,"11.6 kg/Hp, 85.9 Hp/tonne","6.6 kg/Nm, 152.3 Nm/tonne",Engine specs,110 Hp @ 4500 rpm.,91.7 Hp/l,195 Nm @ 2000-3500 rpm.  143.82 lb.-ft. @ 2000-3500 rpm.,"Front, Transverse",1199 cm3 73.17 cu. in.,3,Inline,75 mm  2.95 in.,90.5 mm  3.56 in.,10,4,Direct injection,Turbocharger,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1280 kg  2821.92 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4702 mm  185.12 in.,1809 mm  71.22 in.,1510 mm  59.45 in.,2662 mm  104.8 in.,1548 mm  60.94 in.,1565 mm  61.61 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,195/65 R15; 205/65 R16; 225/45 R17,540 l  19.07 cu. ft.,,6.5J x 15; 6.5J x 16; 7J x 16; 7.5J x 17,4.5-4.6 l/100 km  52.27 - 51.13 US mpg62.77 - 61.41 UK mpg22.22 - 21.74 km/l,1870 kg  4122.64 lbs.,590 kg  1300.73 lbs.,1630 l  57.56 cu. ft.,,,102-105 g/km,Euro 6d,,,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,0.26,1100 kg  2425.08 lbs.,660 kg  1455.05 lbs.,,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,,960 mm  37.8 in.,1080 mm  42.52 in.,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K,TCR 2.0 T (330 Hp),2015 year,2018 year,Internal Combustion engine,Hatchback,2,5,Performance specs,,,Petrol (Gasoline),,,,250 km/h  155.34 mph,"3.6 kg/Hp, 275 Hp/tonne","2.7 kg/Nm, 366.7 Nm/tonne",Engine specs,330 Hp @ 6300 rpm.,165.2 Hp/l,440 Nm @ 4400 rpm.  324.53 lb.-ft. @ 4400 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,,4,Direct injection,Turbocharger,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1200 kg  2645.55 lbs.,,Dimensions,4405 mm  173.43 in.,1950 mm  76.77 in.,1380 mm  54.33 in.,2660 mm  104.72 in.,,,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer",,Ventilated discs,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,,,,,,,,,,,,,,,,,,,,,,,,,80 mm  3.15 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K,1.6d (136 Hp) Automatic,2018 year,"July, 2019 year",Internal Combustion engine,Hatchback,5,5,Performance specs,5.9-6.1 l/100 km  39.87 - 38.56 US mpg47.88 - 46.31 UK mpg16.95 - 16.39 km/l,3.9-4.2 l/100 km  60.31 - 56 US mpg72.43 - 67.26 UK mpg25.64 - 23.81 km/l,Diesel,9.4 sec,9.4 sec,8.9 sec,213 km/h  132.35 mph,"9.7 kg/Hp, 103.2 Hp/tonne","4.1 kg/Nm, 242.8 Nm/tonne",Engine specs,136 Hp @ 3500-4000 rpm.,85.1 Hp/l,320 Nm @ 2000-2250 rpm.  236.02 lb.-ft. @ 2000-2250 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79.7 mm  3.14 in.,80.1 mm  3.15 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1318 kg  2905.69 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4370 mm  172.05 in.,1809 mm  71.22 in.,1485 mm  58.46 in.,2662 mm  104.8 in.,1544 mm  60.79 in.,1558 mm  61.34 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/55 R16; 225/40 R18,370 l  13.07 cu. ft.,6,6.5J x 16; 7J x 16; 7.5 x 18,4.6-4.9 l/100 km  51.13 - 48 US mpg61.41 - 57.65 UK mpg21.74 - 20.41 km/l,1920 kg  4232.88 lbs.,602 kg  1327.18 lbs.,1210 l  42.73 cu. ft.,5.0 l  5.28 US qt | 4.4 UK qt,,122-130 g/km,Euro 6d-Temp,D16DTN,Log in to see.,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,,1700 kg  3747.86 lbs.,670 kg  1477.1 lbs.,Particulate filter,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,13.5 l  3.57 US gal | 2.97 UK gal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opel,Astra,Astra K,1.6d (136 Hp),2018 year,"July, 2019 year",Internal Combustion engine,Hatchback,5,5,Performance specs,5.3-5.5 l/100 km  44.38 - 42.77 US mpg53.3 - 51.36 UK mpg18.87 - 18.18 km/l,3.9-4.1 l/100 km  60.31 - 57.37 US mpg72.43 - 68.9 UK mpg25.64 - 24.39 km/l,Diesel,9.4 sec,9.4 sec,8.9 sec,213 km/h  132.35 mph,"9.6 kg/Hp, 104.4 Hp/tonne","4.1 kg/Nm, 245.6 Nm/tonne",Engine specs,136 Hp @ 3500-4000 rpm.,85.1 Hp/l,320 Nm @ 2000-2250 rpm.  236.02 lb.-ft. @ 2000-2250 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79.7 mm  3.14 in.,80.1 mm  3.15 in.,16,4,Diesel Commonrail,"Turbocharger, Intercooler",,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1303 kg  2872.62 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4370 mm  172.05 in.,1809 mm  71.22 in.,1485 mm  58.46 in.,2662 mm  104.8 in.,1544 mm  60.79 in.,1558 mm  61.34 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,,,Disc,Disc,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,205/55 R16; 225/40 R18,370 l  13.07 cu. ft.,,6.5J x 16; 7J x 16; 7.5 x 18,4.4-4.6 l/100 km  53.46 - 51.13 US mpg64.2 - 61.41 UK mpg22.73 - 21.74 km/l,1900 kg  4188.78 lbs.,597 kg  1316.16 lbs.,1210 l  42.73 cu. ft.,5.0 l  5.28 US qt | 4.4 UK qt,,116-121 g/km,Euro 6d-Temp,D16DTN,Log in to see.,75 kg  165.35 lbs.,2042 mm  80.39 in.,11.05 m  36.25 ft.,,,,,,,,,,1700 kg  3747.86 lbs.,670 kg  1477.1 lbs.,Particulate filter,,,,,,,,,1871 mm  73.66 in.,,,,,,,,,,,,,13.5 l  3.57 US gal | 2.97 UK gal,,,,,,,,,,,,,,,,,,,,,,,,,,,
