Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (manual transmission),Front suspension,Front brakes,Rear brakes,Steering type,Tires size,Maximum speed,Max. weight,Max load,Trunk (boot) space - minimum,Front track,Rear (Back) track,Rear suspension,Assisting systems,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Trunk (boot) space - maximum,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Valvetrain,CO2 emissions,Emission standard,Engine systems,Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Width including mirrors,Front overhang,Rear overhang,Ride height (ground clearance),Minimum turning circle (turning diameter),Power steering,Wheel rims size,Combined fuel consumption (WLTP),CO2 emissions (WLTP),Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),AdBlue tank,Fuel consumption (economy) - urban (LPG),Fuel consumption (economy) - extra urban (LPG),Fuel consumption (economy) - combined (LPG),CO2 emissions (LPG),Fuel tank capacity (LPG),Engine Model/Code,Engine oil capacity,Oil viscosity,Engine oil specification,Number of Gears (automatic transmission),Acceleration 0 - 100 km/h (LPG),Maximum speed (LPG),Power (LPG),Power per litre (LPG),Torque (LPG),Approach angle,Departure angle,Ramp angle,Max. roof load,Permitted towbar download,Coolant,Drag coefficient (Cd),Wading depth,Width with mirrors folded,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)","Fuel consumption (economy) - urban (LPG) (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (LPG) (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (LPG) (NEDC, WLTP equivalent)","CO2 emissions (LPG) (NEDC, WLTP equivalent)",Fuel consumption (economy) - combined (LPG) (NEDC),CO2 emissions (LPG) (NEDC),Permitted trailer load with brakes (8%),Fuel consumption at Low speed (WLTP),Fuel consumption at Low speed (WLTP) (LPG),Fuel consumption at Medium speed (WLTP),Fuel consumption at Medium speed (WLTP) (LPG),Fuel consumption at high speed (WLTP),Fuel consumption at high speed (WLTP) (LPG),Fuel consumption at very high speed (WLTP),Fuel consumption at very high speed (WLTP) (LPG),Combined fuel consumption (WLTP) (LPG),CO2 emissions (LPG) (WLTP),Electric cars and hybrids specs,Gross battery capacity,All-electric range (WLTP),Electric motor 1,Electric motor power,System power,100 km/h - 0,Acceleration 0 - 60 mph,Battery technology,All-electric range,Electric motor Torque,System torque,Maximum engine speed,Acceleration 0 - 200 km/h,Electric motor 2,Electric motor 3,Electric motor 4,Internal combustion engine specs
Daewoo,Espero,Espero (KLEJ),1.8 i (90 Hp),1995 year,1999 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"12.3 kg/Hp, 81.2 Hp/tonne","8.5 kg/Nm, 118.2 Nm/tonne",Engine specs,90 Hp @ 5250 rpm.,50.1 Hp/l,131 Nm @ 4000 rpm.  96.62 lb.-ft. @ 4000 rpm.,"Front, Transverse",1796 cm3 109.6 cu. in.,4,Inline,84.8 mm  3.34 in.,79.5 mm  3.13 in.,8.8,2,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1108 kg  2442.72 lbs.,50 l  13.21 US gal | 11 UK gal,Dimensions,4615 mm  181.69 in.,1718 mm  67.64 in.,1388 mm  54.65 in.,2620 mm  103.15 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/65 R14,180 km/h  111.85 mph,1630 kg  3593.53 lbs.,522 kg  1150.81 lbs.,560 l  19.78 cu. ft.,1426 mm  56.14 in.,1423 mm  56.02 in.,Helical spring,ABS (Anti-lock braking system),,,8.2 l/100 km  28.68 US mpg34.45 UK mpg12.2 km/l,,11 sec,11 sec,10.5 sec,OHC,,,,,,,,,,,Hydraulic Steering,5.5J x 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Espero,Espero (KLEJ),1.5 i 16V (90 Hp) Automatic,1995 year,1999 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"12.1 kg/Hp, 82.9 Hp/tonne","7.9 kg/Nm, 126.3 Nm/tonne",Engine specs,90 Hp @ 4800 rpm.,60.1 Hp/l,137 Nm @ 3600 rpm.  101.05 lb.-ft. @ 3600 rpm.,"Front, Transverse",1498 cm3 91.41 cu. in.,4,Inline,76.5 mm  3.01 in.,81.5 mm  3.21 in.,9.2,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1085 kg  2392.02 lbs.,50 l  13.21 US gal | 11 UK gal,Dimensions,4615 mm  181.69 in.,1718 mm  67.64 in.,1388 mm  54.65 in.,2620 mm  103.15 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/65 R14,167 km/h  103.77 mph,1630 kg  3593.53 lbs.,545 kg  1201.52 lbs.,560 l  19.78 cu. ft.,1426 mm  56.14 in.,1423 mm  56.02 in.,Helical spring,ABS (Anti-lock braking system),12.2 l/100 km  19.28 US mpg23.15 UK mpg8.2 km/l,5.9 l/100 km  39.87 US mpg47.88 UK mpg16.95 km/l,7.3 l/100 km  32.22 US mpg38.7 UK mpg13.7 km/l,,14.7 sec,14.7 sec,14 sec,DOHC,,,,,,,,,,,Hydraulic Steering,5.5J x 14,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Espero,Espero (KLEJ),1.5 i 16V (90 Hp),1995 year,1999 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"12.1 kg/Hp, 82.9 Hp/tonne","7.9 kg/Nm, 126.3 Nm/tonne",Engine specs,90 Hp @ 4800 rpm.,60.1 Hp/l,137 Nm @ 3600 rpm.  101.05 lb.-ft. @ 3600 rpm.,"Front, Transverse",1498 cm3 91.41 cu. in.,4,Inline,76.5 mm  3.01 in.,81.5 mm  3.21 in.,9.2,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1085 kg  2392.02 lbs.,50 l  13.21 US gal | 11 UK gal,Dimensions,4615 mm  181.69 in.,1718 mm  67.64 in.,1388 mm  54.65 in.,2620 mm  103.15 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/65 R14,170 km/h  105.63 mph,1630 kg  3593.53 lbs.,545 kg  1201.52 lbs.,560 l  19.78 cu. ft.,1426 mm  56.14 in.,1423 mm  56.02 in.,Helical spring,ABS (Anti-lock braking system),11 l/100 km  21.38 US mpg25.68 UK mpg9.09 km/l,5.2 l/100 km  45.23 US mpg54.32 UK mpg19.23 km/l,6.3 l/100 km  37.34 US mpg44.84 UK mpg15.87 km/l,,12.8 sec,12.8 sec,12.2 sec,DOHC,,,,,,,,,,,Hydraulic Steering,5.5J x 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Evanda,Evanda,2.0 i 16V (131 Hp) Automatic,2003 year,2006 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"11.2 kg/Hp, 89.1 Hp/tonne","8.1 kg/Nm, 123.1 Nm/tonne",Engine specs,131 Hp @ 5400 rpm.,65.6 Hp/l,181 Nm @ 4200 rpm.  133.5 lb.-ft. @ 4200 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.6,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1470 kg  3240.8 lbs.,65 l  17.17 US gal | 14.3 UK gal,Dimensions,4770 mm  187.8 in.,1815 mm  71.46 in.,1440 mm  56.69 in.,2700 mm  106.3 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Ventilated discs,Disc,Steering rack and pinion,205/65 R15,188 km/h  116.82 mph,1912 kg  4215.24 lbs.,442 kg  974.44 lbs.,435 l  15.36 cu. ft.,1550 mm  61.02 in.,1545 mm  60.83 in.,Helical spring,ABS (Anti-lock braking system),13.4 l/100 km  17.55 US mpg21.08 UK mpg7.46 km/l,7.3 l/100 km  32.22 US mpg38.7 UK mpg13.7 km/l,9.6 l/100 km  24.5 US mpg29.43 UK mpg10.42 km/l,,11.8 sec,11.8 sec,11.2 sec,DOHC,,,,,,,,,,,Hydraulic Steering,6J x 15,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Evanda,Evanda,2.0 i 16V (131 Hp),2003 year,2006 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"11.2 kg/Hp, 89.1 Hp/tonne","8.1 kg/Nm, 123.1 Nm/tonne",Engine specs,131 Hp @ 5400 rpm.,65.6 Hp/l,181 Nm @ 4200 rpm.  133.5 lb.-ft. @ 4200 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,86 mm  3.39 in.,86 mm  3.39 in.,9.6,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1470 kg  3240.8 lbs.,65 l  17.17 US gal | 14.3 UK gal,Dimensions,4770 mm  187.8 in.,1815 mm  71.46 in.,1440 mm  56.69 in.,2700 mm  106.3 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Disc,Steering rack and pinion,205/65 R15,199 km/h  123.65 mph,1912 kg  4215.24 lbs.,442 kg  974.44 lbs.,435 l  15.36 cu. ft.,1550 mm  61.02 in.,1545 mm  60.83 in.,Helical spring,ABS (Anti-lock braking system),12.3 l/100 km  19.12 US mpg22.97 UK mpg8.13 km/l,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,8.8 l/100 km  26.73 US mpg32.1 UK mpg11.36 km/l,,9.8 sec,9.8 sec,9.3 sec,DOHC,,,,,,,,,,,Hydraulic Steering,6J x 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,G2X,G2X,2.4i (170 Hp) Automatic,2005 year,2009 year,Internal Combustion engine,Cabriolet,2,2,Performance specs,Petrol (Gasoline),"7.8 kg/Hp, 127.8 Hp/tonne","6 kg/Nm, 165.4 Nm/tonne",Engine specs,170 Hp @ 6600 rpm.,74.1 Hp/l,220 Nm @ 4800 rpm.  162.26 lb.-ft. @ 4800 rpm.,"Front, Longitudinal",2295 cm3 140.05 cu. in.,4,Inline,90.9 mm  3.58 in.,88.4 mm  3.48 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1330 kg  2932.15 lbs.,,Dimensions,4019 mm  158.23 in.,1813 mm  71.38 in.,1274 mm  50.16 in.,2415 mm  95.08 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,,McPherson,Ventilated discs,Disc,,,,,,119 l  4.2 cu. ft.,,,Several levers and rods,ABS (Anti-lock braking system),,,,141 l  4.98 cu. ft.,7.2 sec,7.2 sec,6.8 sec,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,G2X,G2X,2.4i (170 Hp),2005 year,2009 year,Internal Combustion engine,Cabriolet,2,2,Performance specs,Petrol (Gasoline),"7.8 kg/Hp, 127.8 Hp/tonne","6 kg/Nm, 165.4 Nm/tonne",Engine specs,170 Hp @ 6600 rpm.,74.1 Hp/l,220 Nm @ 4800 rpm.  162.26 lb.-ft. @ 4800 rpm.,"Front, Longitudinal",2295 cm3 140.05 cu. in.,4,Inline,90.9 mm  3.58 in.,88.4 mm  3.48 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1330 kg  2932.15 lbs.,,Dimensions,4019 mm  158.23 in.,1813 mm  71.38 in.,1274 mm  50.16 in.,2415 mm  95.08 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,Rear wheel drive,5,McPherson,Ventilated discs,Disc,,,,,,119 l  4.2 cu. ft.,,,Several levers and rods,ABS (Anti-lock braking system),,,,141 l  4.98 cu. ft.,7.2 sec,7.2 sec,6.8 sec,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Gentra,Gentra X,1.6i 16V (109 Hp) Automatic,2008 year,2011 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"9.4 kg/Hp, 106.3 Hp/tonne","6.8 kg/Nm, 146.3 Nm/tonne",Engine specs,109 Hp @ 5800 rpm.,68.2 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79 mm  3.11 in.,81.5 mm  3.21 in.,9.2,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1025 kg  2259.74 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3940 mm  155.12 in.,1680 mm  66.14 in.,1505 mm  59.25 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Independent type McPherson,Ventilated discs,Drum,,185/60 R14,188 km/h  116.82 mph,1350 kg  2976.24 lbs.,325 kg  716.5 lbs.,200 l  7.06 cu. ft.,1450 mm  57.09 in.,1430 mm  56.3 in.,Semi-dependent beam with stabilizer lateral stability,,,,,735 l  25.96 cu. ft.,11 sec,11 sec,10.5 sec,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Gentra,Gentra X,1.6i 16V (109 Hp),2008 year,2011 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"9.4 kg/Hp, 106.3 Hp/tonne","6.8 kg/Nm, 146.3 Nm/tonne",Engine specs,109 Hp @ 5800 rpm.,68.2 Hp/l,150 Nm @ 4000 rpm.  110.63 lb.-ft. @ 4000 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79 mm  3.11 in.,81.5 mm  3.21 in.,9.2,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1025 kg  2259.74 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3940 mm  155.12 in.,1680 mm  66.14 in.,1505 mm  59.25 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Independent type McPherson,Ventilated discs,Drum,,185/60 R14,188 km/h  116.82 mph,1350 kg  2976.24 lbs.,325 kg  716.5 lbs.,200 l  7.06 cu. ft.,1450 mm  57.09 in.,1430 mm  56.3 in.,Semi-dependent beam with stabilizer lateral stability,,,,,735 l  25.96 cu. ft.,11 sec,11 sec,10.5 sec,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Gentra,Gentra,1.6i R4 16V (109 Hp),2005 year,2008 year,Internal Combustion engine,Sedan,,,Performance specs,Petrol (Gasoline),,,Engine specs,109 Hp @ 6200 rpm.,68.2 Hp/l,150 Nm @ 3500 rpm.  110.63 lb.-ft. @ 3500 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79 mm  3.11 in.,81.5 mm  3.21 in.,9,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Gentra,Gentra,1.5i R4 16V (106 Hp),2005 year,2008 year,Internal Combustion engine,Sedan,,,Performance specs,Petrol (Gasoline),,,Engine specs,106 Hp @ 5500 rpm.,70.8 Hp/l,137 Nm @ 4000 rpm.  101.05 lb.-ft. @ 4000 rpm.,"Front, Transverse",1498 cm3 91.41 cu. in.,4,Inline,76.5 mm  3.01 in.,81.5 mm  3.21 in.,,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Kalos,Kalos,1.6 i 16V (106 Hp),2003 year,2007 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"9.9 kg/Hp, 101.4 Hp/tonne","7.2 kg/Nm, 138.8 Nm/tonne",Engine specs,106 Hp @ 6000 rpm.,66.3 Hp/l,145 Nm @ 3400 rpm.  106.95 lb.-ft. @ 3400 rpm.,"Front, Transverse",1598 cm3 97.52 cu. in.,4,Inline,79 mm  3.11 in.,81.5 mm  3.21 in.,9,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1045 kg  2303.83 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3880 mm  152.76 in.,1670 mm  65.75 in.,1495 mm  58.86 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/60 R14,185 km/h  114.95 mph,,,220 l  7.77 cu. ft.,1450 mm  57.09 in.,1410 mm  55.51 in.,Helical spring,ABS (Anti-lock braking system),13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,7 l/100 km  33.6 US mpg40.35 UK mpg14.29 km/l,,980 l  34.61 cu. ft.,,,,DOHC,,,,,,,,,,9.8 m  32.15 ft.,Hydraulic Steering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Kalos,Kalos,1.4 i 16V (94 Hp) Automatic,2003 year,2007 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"10.5 kg/Hp, 95.4 Hp/tonne","7.6 kg/Nm, 132 Nm/tonne",Engine specs,94 Hp @ 6200 rpm.,67.2 Hp/l,130 Nm @ 3400 rpm.  95.88 lb.-ft. @ 3400 rpm.,"Front, Transverse",1399 cm3 85.37 cu. in.,4,Inline,77.9 mm  3.07 in.,73.4 mm  2.89 in.,9.5,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",985 kg  2171.55 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3880 mm  152.76 in.,1670 mm  65.75 in.,1495 mm  58.86 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/60 R14,170 km/h  105.63 mph,1525 kg  3362.05 lbs.,540 kg  1190.5 lbs.,220 l  7.77 cu. ft.,1450 mm  57.09 in.,1410 mm  55.51 in.,Helical spring,ABS (Anti-lock braking system),10.5 l/100 km  22.4 US mpg26.9 UK mpg9.52 km/l,6 l/100 km  39.2 US mpg47.08 UK mpg16.67 km/l,7.6 l/100 km  30.95 US mpg37.17 UK mpg13.16 km/l,980 l  34.61 cu. ft.,11.9 sec,11.9 sec,11.3 sec,,,,,,,,,,,9.8 m  32.15 ft.,Hydraulic Steering,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Kalos,Kalos,1.4 i 16V (94 Hp),2003 year,2007 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"10.5 kg/Hp, 95.4 Hp/tonne","7.6 kg/Nm, 132 Nm/tonne",Engine specs,94 Hp @ 6200 rpm.,67.2 Hp/l,130 Nm @ 3400 rpm.  95.88 lb.-ft. @ 3400 rpm.,"Front, Transverse",1399 cm3 85.37 cu. in.,4,Inline,77.9 mm  3.07 in.,73.4 mm  2.89 in.,9.5,4,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",985 kg  2171.55 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3880 mm  152.76 in.,1670 mm  65.75 in.,1495 mm  58.86 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/60 R14,176 km/h  109.36 mph,1525 kg  3362.05 lbs.,540 kg  1190.5 lbs.,220 l  7.77 cu. ft.,1450 mm  57.09 in.,1410 mm  55.51 in.,Helical spring,ABS (Anti-lock braking system),8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,7 l/100 km  33.6 US mpg40.35 UK mpg14.29 km/l,980 l  34.61 cu. ft.,11.1 sec,11.1 sec,10.5 sec,,,,,,,,,,,9.8 m  32.15 ft.,Hydraulic Steering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Kalos,Kalos,1.4 i (83 Hp),2002 year,2007 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"11.1 kg/Hp, 90.2 Hp/tonne","7.5 kg/Nm, 133.7 Nm/tonne",Engine specs,83 Hp @ 5600 rpm.,59.3 Hp/l,123 Nm @ 3000 rpm.  90.72 lb.-ft. @ 3000 rpm.,"Front, Transverse",1399 cm3 85.37 cu. in.,4,Inline,77.9 mm  3.07 in.,73.4 mm  2.89 in.,9.5,2,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",920 kg  2028.25 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3880 mm  152.76 in.,1670 mm  65.75 in.,1495 mm  58.86 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,185/60 R14,170 km/h  105.63 mph,1500 kg  3306.93 lbs.,580 kg  1278.68 lbs.,220 l  7.77 cu. ft.,1450 mm  57.09 in.,1410 mm  55.51 in.,Helical spring,ABS (Anti-lock braking system),10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,6 l/100 km  39.2 US mpg47.08 UK mpg16.67 km/l,,980 l  34.61 cu. ft.,13.3 sec,13.3 sec,12.6 sec,OHC,,,,,,,,,,,Hydraulic Steering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daewoo,Kalos,Kalos,1.2 i (72 Hp),2002 year,2007 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),"12.6 kg/Hp, 79.1 Hp/tonne","8.8 kg/Nm, 114.3 Nm/tonne",Engine specs,72 Hp @ 5500 rpm.,62.6 Hp/l,104 Nm @ 4000 rpm.  76.71 lb.-ft. @ 4000 rpm.,"Front, Transverse",1150 cm3 70.18 cu. in.,4,Inline,68.5 mm  2.7 in.,78 mm  3.07 in.,9.3,2,Multi-point indirect injection,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",910 kg  2006.21 lbs.,45 l  11.89 US gal | 9.9 UK gal,Dimensions,3880 mm  152.76 in.,1670 mm  65.75 in.,1495 mm  58.86 in.,2480 mm  97.64 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,5,Spring Strut,Ventilated discs,Drum,Steering rack and pinion,175/70 R13,157 km/h  97.56 mph,1490 kg  3284.89 lbs.,580 kg  1278.68 lbs.,220 l  7.77 cu. ft.,1450 mm  57.09 in.,1410 mm  55.51 in.,Helical spring,ABS (Anti-lock braking system),8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,5.5 l/100 km  42.77 US mpg51.36 UK mpg18.18 km/l,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,980 l  34.61 cu. ft.,13.7 sec,13.7 sec,13 sec,OHC,,,,,,,,,,,Hydraulic Steering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
